datetime,1 Courthouse Lane,107 Quay Street,150 K Road,183 K Road,19 Shortland Street,2 High Street,205 Queen Street,210 Queen Street,261 Queen Street,297 Queen Street,30 Queen Street,45 Queen Street,59 High Street,61 Federal Street,7 Custom Street East,8 Darby Street (EW),8 Darby Street (NS),Commerce Street West,Te Ara Tahuhu Walkway
2017-07-17 09:00:00,44.0,452.0,234.0,435.0,356.0,205.0,315.0,1185.0,885.0,634.0,1237.0,1529.0,439.0,158.0,526.0,147.0,272.0,563.0,523.0
2017-07-17 10:00:00,32.0,499.0,236.0,453.0,398.0,198.0,494.0,1322.0,1050.0,1273.0,871.0,1396.0,449.0,181.0,477.0,197.0,331.0,452.0,520.0
2017-07-17 11:00:00,44.0,723.0,280.0,478.0,531.0,166.0,660.0,1772.0,1358.0,900.0,1073.0,1541.0,637.0,130.0,655.0,223.0,414.0,587.0,641.0
2017-07-17 12:00:00,82.0,943.0,426.0,792.0,868.0,462.0,1002.0,2691.0,1967.0,2003.0,1051.0,2500.0,1120.0,216.0,977.0,472.0,813.0,802.0,1067.0
2017-07-17 13:00:00,81.0,865.0,455.0,815.0,631.0,370.0,982.0,2972.0,1998.0,1906.0,1009.0,2449.0,1125.0,226.0,954.0,534.0,936.0,829.0,1164.0
2017-07-17 14:00:00,53.0,720.0,348.0,613.0,437.0,297.0,755.0,2524.0,1845.0,1617.0,920.0,2165.0,913.0,169.0,677.0,375.0,638.0,681.0,739.0
2017-07-17 15:00:00,38.0,758.0,403.0,673.0,421.0,305.0,748.0,2861.0,2004.0,1684.0,982.0,2339.0,950.0,184.0,848.0,330.0,645.0,789.0,730.0
2017-07-17 16:00:00,73.0,927.0,432.0,737.0,447.0,296.0,756.0,2900.0,2053.0,1489.0,1095.0,2773.0,912.0,202.0,903.0,325.0,736.0,808.0,860.0
2017-07-17 17:00:00,82.0,1198.0,458.0,929.0,443.0,240.0,833.0,3083.0,2175.0,1586.0,1556.0,2601.0,883.0,188.0,1157.0,334.0,691.0,1195.0,1073.0
2017-07-17 18:00:00,35.0,462.0,347.0,760.0,246.0,119.0,616.0,1642.0,1399.0,1099.0,1031.0,1326.0,571.0,90.0,664.0,220.0,527.0,696.0,596.0
2017-07-17 19:00:00,39.0,277.0,258.0,495.0,176.0,73.0,463.0,1028.0,858.0,890.0,693.0,646.0,371.0,56.0,383.0,159.0,303.0,385.0,312.0
2017-07-17 20:00:00,23.0,218.0,155.0,351.0,99.0,78.0,323.0,761.0,738.0,714.0,603.0,468.0,229.0,70.0,306.0,93.0,229.0,250.0,246.0
2017-07-17 21:00:00,26.0,161.0,98.0,273.0,90.0,33.0,282.0,479.0,491.0,547.0,486.0,312.0,167.0,15.0,177.0,60.0,102.0,175.0,219.0
2017-07-17 22:00:00,14.0,94.0,67.0,193.0,47.0,34.0,175.0,362.0,311.0,371.0,342.0,166.0,112.0,30.0,162.0,37.0,59.0,83.0,144.0
2017-07-17 23:00:00,16.0,30.0,36.0,88.0,11.0,31.0,96.0,184.0,156.0,144.0,166.0,81.0,53.0,19.0,90.0,52.0,49.0,34.0,52.0
2017-07-18 00:00:00,12.0,22.0,14.0,57.0,7.0,3.0,23.0,89.0,73.0,38.0,79.0,34.0,23.0,5.0,41.0,18.0,28.0,4.0,20.0
2017-07-18 01:00:00,5.0,58.0,15.0,37.0,9.0,4.0,26.0,36.0,41.0,31.0,43.0,20.0,16.0,14.0,19.0,13.0,16.0,7.0,21.0
2017-07-18 02:00:00,1.0,15.0,10.0,32.0,0.0,2.0,21.0,28.0,25.0,17.0,51.0,16.0,13.0,6.0,13.0,9.0,5.0,10.0,19.0
2017-07-18 03:00:00,0.0,6.0,9.0,31.0,2.0,1.0,6.0,9.0,8.0,6.0,10.0,1.0,9.0,4.0,5.0,8.0,10.0,4.0,10.0
2017-07-18 04:00:00,2.0,6.0,7.0,15.0,14.0,9.0,13.0,23.0,15.0,14.0,23.0,4.0,6.0,1.0,11.0,8.0,10.0,4.0,33.0
2017-07-18 05:00:00,3.0,26.0,19.0,37.0,15.0,5.0,25.0,58.0,67.0,40.0,124.0,43.0,18.0,15.0,23.0,17.0,23.0,31.0,84.0
2017-07-18 06:00:00,13.0,158.0,37.0,161.0,95.0,47.0,76.0,247.0,230.0,133.0,460.0,330.0,54.0,92.0,122.0,28.0,44.0,151.0,240.0
2017-07-18 07:00:00,34.0,674.0,112.0,440.0,286.0,212.0,238.0,766.0,556.0,319.0,1446.0,1309.0,253.0,159.0,459.0,119.0,197.0,649.0,618.0
2017-07-18 08:00:00,43.0,850.0,235.0,680.0,471.0,235.0,443.0,1656.0,1313.0,786.0,2369.0,2724.0,505.0,198.0,928.0,235.0,481.0,1086.0,948.0
2017-07-18 09:00:00,42.0,476.0,342.0,490.0,366.0,203.0,363.0,1252.0,897.0,638.0,1571.0,1813.0,439.0,176.0,512.0,161.0,314.0,528.0,517.0
2017-07-18 10:00:00,49.0,538.0,342.0,533.0,397.0,215.0,394.0,1394.0,1106.0,782.0,1387.0,1502.0,479.0,157.0,446.0,143.0,309.0,466.0,562.0
2017-07-18 11:00:00,32.0,658.0,275.0,536.0,523.0,223.0,562.0,1849.0,1317.0,1148.0,1383.0,1698.0,656.0,121.0,637.0,203.0,391.0,524.0,579.0
2017-07-18 12:00:00,61.0,846.0,458.0,925.0,809.0,395.0,850.0,2940.0,1996.0,2002.0,841.0,2557.0,983.0,209.0,963.0,497.0,834.0,829.0,1080.0
2017-07-18 13:00:00,83.0,859.0,451.0,835.0,707.0,378.0,893.0,3029.0,1970.0,1917.0,889.0,2560.0,1125.0,224.0,1016.0,360.0,674.0,890.0,936.0
2017-07-18 14:00:00,56.0,803.0,388.0,733.0,530.0,318.0,716.0,2563.0,1735.0,1469.0,752.0,2235.0,924.0,141.0,792.0,188.0,428.0,765.0,687.0
2017-07-18 15:00:00,67.0,738.0,419.0,713.0,481.0,269.0,801.0,3022.0,1976.0,1618.0,1098.0,2402.0,982.0,175.0,777.0,328.0,611.0,797.0,712.0
2017-07-18 16:00:00,62.0,984.0,431.0,766.0,519.0,313.0,843.0,2859.0,2080.0,1562.0,1326.0,2899.0,1014.0,191.0,912.0,276.0,538.0,985.0,846.0
2017-07-18 17:00:00,88.0,1191.0,472.0,856.0,484.0,268.0,876.0,3134.0,2158.0,1688.0,1326.0,2941.0,955.0,196.0,1154.0,389.0,857.0,1271.0,1151.0
2017-07-18 18:00:00,57.0,472.0,401.0,625.0,284.0,145.0,724.0,1886.0,1480.0,971.0,1177.0,1369.0,626.0,81.0,709.0,179.0,509.0,715.0,656.0
2017-07-18 19:00:00,39.0,324.0,260.0,473.0,208.0,103.0,513.0,1033.0,1014.0,755.0,873.0,832.0,340.0,60.0,440.0,149.0,330.0,378.0,470.0
2017-07-18 20:00:00,31.0,254.0,211.0,367.0,148.0,106.0,344.0,826.0,799.0,697.0,608.0,502.0,266.0,72.0,317.0,103.0,243.0,235.0,383.0
2017-07-18 21:00:00,34.0,149.0,158.0,256.0,80.0,47.0,322.0,609.0,565.0,700.0,686.0,415.0,148.0,29.0,281.0,82.0,200.0,238.0,382.0
2017-07-18 22:00:00,21.0,118.0,91.0,217.0,35.0,28.0,237.0,399.0,339.0,350.0,428.0,181.0,99.0,32.0,127.0,52.0,97.0,111.0,220.0
2017-07-18 23:00:00,14.0,25.0,83.0,120.0,19.0,21.0,98.0,294.0,197.0,218.0,218.0,110.0,63.0,24.0,77.0,58.0,85.0,55.0,80.0
2017-07-19 00:00:00,12.0,11.0,35.0,62.0,16.0,5.0,23.0,115.0,59.0,73.0,91.0,66.0,34.0,14.0,26.0,23.0,34.0,3.0,41.0
2017-07-19 01:00:00,1.0,2.0,6.0,40.0,12.0,7.0,38.0,116.0,35.0,38.0,74.0,27.0,22.0,2.0,36.0,31.0,22.0,3.0,38.0
2017-07-19 02:00:00,4.0,2.0,5.0,19.0,8.0,3.0,22.0,52.0,26.0,14.0,26.0,24.0,12.0,3.0,7.0,9.0,6.0,2.0,47.0
2017-07-19 03:00:00,3.0,3.0,6.0,16.0,9.0,4.0,10.0,41.0,13.0,13.0,61.0,7.0,12.0,6.0,5.0,26.0,30.0,2.0,62.0
2017-07-19 04:00:00,2.0,4.0,17.0,10.0,20.0,7.0,11.0,15.0,20.0,19.0,32.0,19.0,3.0,6.0,11.0,26.0,24.0,7.0,33.0
2017-07-19 05:00:00,2.0,13.0,11.0,43.0,15.0,9.0,20.0,61.0,58.0,34.0,91.0,45.0,17.0,11.0,32.0,5.0,11.0,20.0,133.0
2017-07-19 06:00:00,10.0,143.0,48.0,163.0,81.0,26.0,82.0,233.0,182.0,111.0,424.0,289.0,46.0,89.0,106.0,34.0,52.0,162.0,207.0
2017-07-19 07:00:00,41.0,608.0,86.0,417.0,320.0,200.0,191.0,744.0,515.0,319.0,1362.0,1333.0,255.0,184.0,438.0,90.0,174.0,605.0,554.0
2017-07-19 08:00:00,59.0,916.0,198.0,699.0,454.0,261.0,463.0,1683.0,1409.0,874.0,2407.0,2777.0,568.0,221.0,821.0,213.0,453.0,950.0,935.0
2017-07-19 09:00:00,48.0,589.0,284.0,509.0,427.0,186.0,387.0,1375.0,955.0,707.0,1302.0,1793.0,456.0,174.0,497.0,146.0,281.0,463.0,548.0
2017-07-19 10:00:00,36.0,546.0,276.0,520.0,456.0,203.0,384.0,1438.0,954.0,936.0,746.0,1363.0,519.0,168.0,517.0,188.0,323.0,460.0,529.0
2017-07-19 11:00:00,45.0,717.0,273.0,546.0,526.0,280.0,568.0,1914.0,1433.0,1155.0,946.0,1787.0,652.0,163.0,579.0,238.0,518.0,632.0,739.0
2017-07-19 12:00:00,46.0,799.0,522.0,872.0,850.0,525.0,775.0,2471.0,1986.0,1934.0,998.0,2293.0,835.0,255.0,946.0,318.0,780.0,809.0,939.0
2017-07-19 13:00:00,68.0,754.0,470.0,845.0,789.0,339.0,838.0,3238.0,2069.0,1775.0,1048.0,2653.0,991.0,269.0,951.0,337.0,608.0,815.0,884.0
2017-07-19 14:00:00,64.0,780.0,459.0,733.0,545.0,302.0,763.0,2681.0,1833.0,1530.0,916.0,2140.0,862.0,128.0,769.0,269.0,568.0,739.0,691.0
2017-07-19 15:00:00,44.0,904.0,510.0,735.0,460.0,308.0,780.0,2809.0,2050.0,1724.0,1469.0,2521.0,944.0,174.0,799.0,323.0,568.0,746.0,689.0
2017-07-19 16:00:00,53.0,1119.0,452.0,733.0,520.0,350.0,806.0,3064.0,2138.0,1696.0,1609.0,2925.0,867.0,147.0,932.0,283.0,620.0,1000.0,917.0
2017-07-19 17:00:00,91.0,1269.0,492.0,926.0,485.0,270.0,934.0,3086.0,2294.0,1774.0,1753.0,2672.0,889.0,213.0,1210.0,355.0,760.0,1258.0,1225.0
2017-07-19 18:00:00,39.0,523.0,394.0,669.0,266.0,152.0,653.0,1967.0,1609.0,1467.0,1230.0,1544.0,694.0,102.0,727.0,178.0,559.0,731.0,711.0
2017-07-19 19:00:00,33.0,349.0,279.0,585.0,233.0,129.0,586.0,1108.0,1132.0,994.0,990.0,930.0,459.0,89.0,467.0,144.0,350.0,397.0,418.0
2017-07-19 20:00:00,31.0,265.0,244.0,478.0,126.0,69.0,414.0,847.0,843.0,1054.0,825.0,635.0,267.0,51.0,355.0,113.0,245.0,370.0,248.0
2017-07-19 21:00:00,35.0,229.0,202.0,396.0,81.0,51.0,340.0,661.0,591.0,707.0,648.0,478.0,210.0,57.0,230.0,146.0,187.0,229.0,254.0
2017-07-19 22:00:00,27.0,173.0,89.0,327.0,95.0,43.0,238.0,416.0,405.0,445.0,455.0,268.0,134.0,49.0,191.0,91.0,116.0,169.0,109.0
2017-07-19 23:00:00,20.0,116.0,83.0,239.0,93.0,33.0,132.0,417.0,212.0,236.0,304.0,206.0,133.0,35.0,166.0,143.0,133.0,111.0,114.0
2017-07-20 00:00:00,4.0,73.0,29.0,70.0,71.0,42.0,92.0,413.0,177.0,113.0,306.0,132.0,64.0,16.0,109.0,117.0,111.0,128.0,78.0
2017-07-20 01:00:00,9.0,47.0,18.0,56.0,61.0,29.0,51.0,296.0,98.0,69.0,237.0,81.0,32.0,8.0,85.0,34.0,29.0,209.0,51.0
2017-07-20 02:00:00,6.0,40.0,19.0,39.0,54.0,16.0,49.0,192.0,64.0,45.0,295.0,82.0,28.0,12.0,97.0,65.0,65.0,117.0,31.0
2017-07-20 03:00:00,3.0,4.0,10.0,20.0,31.0,10.0,42.0,60.0,29.0,8.0,96.0,29.0,22.0,8.0,23.0,37.0,38.0,29.0,47.0
2017-07-20 04:00:00,3.0,7.0,2.0,150.0,26.0,9.0,28.0,34.0,23.0,15.0,71.0,21.0,12.0,4.0,22.0,6.0,15.0,23.0,39.0
2017-07-20 05:00:00,3.0,28.0,14.0,36.0,20.0,6.0,28.0,55.0,79.0,62.0,97.0,66.0,10.0,10.0,27.0,2.0,9.0,21.0,95.0
2017-07-20 06:00:00,13.0,136.0,45.0,140.0,86.0,43.0,85.0,242.0,220.0,136.0,482.0,324.0,59.0,96.0,121.0,30.0,53.0,175.0,217.0
2017-07-20 07:00:00,38.0,585.0,107.0,443.0,321.0,173.0,207.0,706.0,519.0,319.0,1110.0,1346.0,227.0,131.0,482.0,92.0,159.0,501.0,613.0
2017-07-20 08:00:00,37.0,801.0,235.0,664.0,444.0,231.0,436.0,1615.0,1204.0,775.0,1429.0,2776.0,501.0,203.0,880.0,217.0,433.0,678.0,1023.0
2017-07-20 09:00:00,23.0,392.0,245.0,529.0,341.0,168.0,336.0,1340.0,908.0,674.0,1132.0,1778.0,416.0,150.0,550.0,193.0,361.0,407.0,610.0
2017-07-20 10:00:00,38.0,456.0,211.0,482.0,423.0,144.0,366.0,1432.0,969.0,840.0,1130.0,1503.0,501.0,150.0,409.0,166.0,328.0,338.0,518.0
2017-07-20 11:00:00,51.0,502.0,273.0,507.0,574.0,263.0,556.0,1871.0,1359.0,1210.0,1069.0,1758.0,613.0,145.0,611.0,195.0,450.0,459.0,643.0
2017-07-20 12:00:00,69.0,726.0,430.0,798.0,796.0,413.0,789.0,2813.0,1827.0,1811.0,916.0,2650.0,935.0,226.0,921.0,325.0,784.0,752.0,1016.0
2017-07-20 13:00:00,68.0,659.0,444.0,811.0,632.0,352.0,912.0,3086.0,1962.0,1681.0,768.0,2751.0,1124.0,247.0,958.0,426.0,830.0,673.0,1035.0
2017-07-20 14:00:00,67.0,583.0,358.0,656.0,462.0,211.0,656.0,2609.0,1731.0,1449.0,1039.0,2189.0,885.0,126.0,742.0,325.0,650.0,590.0,746.0
2017-07-20 15:00:00,52.0,580.0,351.0,626.0,428.0,196.0,743.0,2780.0,2040.0,1379.0,1205.0,2392.0,844.0,171.0,736.0,252.0,633.0,597.0,694.0
2017-07-20 16:00:00,53.0,731.0,331.0,664.0,466.0,192.0,676.0,2820.0,1745.0,1326.0,1388.0,2666.0,757.0,151.0,882.0,279.0,647.0,751.0,846.0
2017-07-20 17:00:00,54.0,729.0,368.0,727.0,455.0,151.0,717.0,2957.0,1856.0,1405.0,1616.0,2655.0,872.0,170.0,1013.0,297.0,617.0,968.0,1129.0
2017-07-20 18:00:00,32.0,335.0,274.0,522.0,247.0,71.0,540.0,1706.0,1464.0,1173.0,1001.0,1414.0,609.0,87.0,673.0,178.0,396.0,438.0,618.0
2017-07-20 19:00:00,39.0,247.0,211.0,438.0,152.0,48.0,367.0,880.0,972.0,965.0,685.0,824.0,330.0,74.0,396.0,129.0,239.0,308.0,324.0
2017-07-20 20:00:00,52.0,162.0,186.0,368.0,126.0,53.0,386.0,788.0,721.0,747.0,640.0,533.0,243.0,74.0,335.0,98.0,142.0,286.0,206.0
2017-07-20 21:00:00,8.0,102.0,199.0,332.0,95.0,50.0,263.0,599.0,622.0,784.0,503.0,438.0,187.0,51.0,224.0,77.0,159.0,186.0,225.0
2017-07-20 22:00:00,21.0,124.0,120.0,259.0,56.0,55.0,192.0,523.0,506.0,904.0,459.0,445.0,178.0,67.0,222.0,60.0,100.0,175.0,100.0
2017-07-20 23:00:00,17.0,34.0,30.0,139.0,18.0,16.0,84.0,367.0,187.0,213.0,209.0,111.0,95.0,29.0,108.0,71.0,86.0,86.0,52.0
2017-07-21 00:00:00,8.0,20.0,55.0,134.0,17.0,8.0,52.0,218.0,107.0,65.0,107.0,50.0,44.0,8.0,39.0,56.0,70.0,41.0,37.0
2017-07-21 01:00:00,7.0,3.0,14.0,67.0,4.0,6.0,49.0,132.0,53.0,57.0,73.0,23.0,35.0,17.0,44.0,31.0,26.0,51.0,46.0
2017-07-21 02:00:00,10.0,4.0,8.0,77.0,12.0,6.0,28.0,80.0,39.0,35.0,54.0,22.0,20.0,14.0,17.0,20.0,25.0,51.0,11.0
2017-07-21 03:00:00,8.0,0.0,13.0,40.0,6.0,5.0,34.0,91.0,49.0,21.0,124.0,12.0,10.0,4.0,28.0,29.0,28.0,26.0,16.0
2017-07-21 04:00:00,4.0,1.0,14.0,20.0,22.0,11.0,15.0,31.0,23.0,21.0,39.0,17.0,7.0,8.0,21.0,21.0,24.0,9.0,4.0
2017-07-21 05:00:00,2.0,13.0,9.0,40.0,19.0,9.0,35.0,52.0,48.0,29.0,86.0,62.0,16.0,8.0,25.0,13.0,22.0,24.0,54.0
2017-07-21 06:00:00,8.0,116.0,46.0,143.0,82.0,24.0,100.0,228.0,218.0,118.0,373.0,353.0,51.0,98.0,116.0,28.0,40.0,135.0,195.0
2017-07-21 07:00:00,36.0,467.0,87.0,382.0,322.0,148.0,196.0,702.0,509.0,289.0,999.0,1240.0,201.0,150.0,450.0,72.0,173.0,552.0,587.0
2017-07-21 08:00:00,35.0,653.0,170.0,620.0,421.0,249.0,412.0,1516.0,1091.0,809.0,1667.0,2768.0,463.0,167.0,780.0,168.0,379.0,1046.0,892.0
2017-07-21 09:00:00,50.0,394.0,201.0,393.0,361.0,186.0,407.0,1137.0,1010.0,724.0,1156.0,1517.0,399.0,149.0,482.0,182.0,360.0,469.0,522.0
2017-07-21 10:00:00,27.0,502.0,257.0,479.0,400.0,231.0,455.0,1530.0,1105.0,907.0,944.0,1487.0,480.0,113.0,561.0,151.0,359.0,413.0,532.0
2017-07-21 11:00:00,33.0,478.0,246.0,413.0,492.0,211.0,366.0,1840.0,1330.0,993.0,1050.0,1438.0,535.0,129.0,579.0,193.0,405.0,485.0,579.0
2017-07-21 12:00:00,51.0,548.0,415.0,734.0,784.0,370.0,654.0,2592.0,1922.0,1433.0,1366.0,2368.0,920.0,235.0,903.0,442.0,886.0,758.0,928.0
2017-07-21 13:00:00,87.0,471.0,436.0,751.0,656.0,321.0,869.0,2876.0,2170.0,1693.0,1400.0,2203.0,1073.0,266.0,954.0,306.0,719.0,668.0,915.0
2017-07-21 14:00:00,69.0,496.0,343.0,652.0,516.0,307.0,665.0,2530.0,2009.0,1541.0,1264.0,1975.0,877.0,154.0,734.0,302.0,691.0,644.0,720.0
2017-07-21 15:00:00,46.0,471.0,294.0,602.0,422.0,251.0,619.0,2698.0,1915.0,1301.0,1441.0,2173.0,814.0,130.0,752.0,242.0,561.0,656.0,671.0
2017-07-21 16:00:00,61.0,791.0,377.0,722.0,477.0,287.0,684.0,2706.0,2017.0,1561.0,1670.0,2477.0,824.0,125.0,838.0,350.0,723.0,802.0,804.0
2017-07-21 17:00:00,69.0,968.0,409.0,788.0,458.0,275.0,792.0,2814.0,2315.0,1869.0,1941.0,2302.0,902.0,155.0,1034.0,335.0,769.0,1087.0,1080.0
2017-07-21 18:00:00,61.0,476.0,357.0,667.0,310.0,206.0,697.0,2067.0,1944.0,1823.0,1245.0,1349.0,801.0,86.0,689.0,232.0,586.0,655.0,749.0
2017-07-21 19:00:00,51.0,367.0,341.0,562.0,171.0,190.0,609.0,1297.0,1452.0,1314.0,1032.0,895.0,511.0,45.0,545.0,206.0,404.0,525.0,561.0
2017-07-21 20:00:00,52.0,328.0,234.0,492.0,166.0,150.0,494.0,1046.0,1153.0,1428.0,789.0,719.0,413.0,88.0,428.0,150.0,291.0,348.0,322.0
2017-07-21 21:00:00,48.0,255.0,268.0,424.0,147.0,100.0,439.0,912.0,876.0,851.0,793.0,494.0,327.0,53.0,305.0,216.0,284.0,319.0,213.0
2017-07-21 22:00:00,76.0,175.0,313.0,411.0,120.0,108.0,372.0,698.0,582.0,586.0,600.0,481.0,261.0,76.0,241.0,212.0,251.0,231.0,168.0
2017-07-21 23:00:00,72.0,139.0,192.0,558.0,101.0,71.0,267.0,739.0,484.0,402.0,765.0,303.0,245.0,59.0,407.0,425.0,470.0,210.0,314.0
2017-07-22 00:00:00,59.0,118.0,140.0,385.0,114.0,71.0,290.0,561.0,298.0,248.0,475.0,258.0,156.0,49.0,186.0,496.0,540.0,276.0,120.0
2017-07-22 01:00:00,31.0,97.0,130.0,416.0,70.0,44.0,205.0,365.0,219.0,157.0,452.0,182.0,111.0,26.0,216.0,589.0,630.0,235.0,61.0
2017-07-22 02:00:00,20.0,53.0,62.0,292.0,48.0,31.0,105.0,307.0,174.0,134.0,270.0,97.0,63.0,26.0,116.0,383.0,386.0,88.0,61.0
2017-07-22 03:00:00,18.0,10.0,30.0,178.0,47.0,22.0,90.0,250.0,133.0,104.0,208.0,60.0,38.0,14.0,99.0,337.0,349.0,70.0,54.0
2017-07-22 04:00:00,12.0,13.0,39.0,164.0,18.0,12.0,70.0,102.0,92.0,54.0,150.0,60.0,29.0,18.0,60.0,134.0,143.0,53.0,25.0
2017-07-22 05:00:00,8.0,9.0,12.0,58.0,10.0,6.0,30.0,76.0,57.0,45.0,93.0,26.0,22.0,11.0,31.0,24.0,29.0,23.0,32.0
2017-07-22 06:00:00,4.0,25.0,23.0,59.0,9.0,4.0,40.0,102.0,89.0,68.0,146.0,71.0,15.0,27.0,73.0,21.0,18.0,37.0,50.0
2017-07-22 07:00:00,10.0,72.0,34.0,106.0,46.0,20.0,65.0,158.0,137.0,126.0,256.0,190.0,40.0,41.0,66.0,27.0,31.0,103.0,109.0
2017-07-22 08:00:00,13.0,173.0,48.0,177.0,94.0,82.0,95.0,292.0,236.0,214.0,354.0,408.0,84.0,27.0,162.0,50.0,80.0,127.0,215.0
2017-07-22 09:00:00,29.0,261.0,103.0,266.0,161.0,89.0,169.0,553.0,514.0,387.0,638.0,687.0,182.0,38.0,221.0,80.0,148.0,224.0,456.0
2017-07-22 10:00:00,40.0,296.0,201.0,368.0,187.0,172.0,195.0,987.0,782.0,567.0,833.0,864.0,351.0,59.0,332.0,113.0,198.0,344.0,696.0
2017-07-22 11:00:00,29.0,385.0,222.0,494.0,254.0,132.0,318.0,1501.0,1120.0,753.0,766.0,1130.0,468.0,81.0,341.0,160.0,316.0,443.0,741.0
2017-07-22 12:00:00,43.0,526.0,289.0,638.0,333.0,218.0,438.0,1535.0,1470.0,993.0,674.0,1257.0,632.0,50.0,458.0,190.0,379.0,491.0,914.0
2017-07-22 13:00:00,45.0,502.0,382.0,812.0,321.0,234.0,589.0,2037.0,1665.0,831.0,700.0,1365.0,798.0,82.0,477.0,224.0,398.0,474.0,726.0
2017-07-22 14:00:00,37.0,559.0,359.0,710.0,310.0,250.0,618.0,2390.0,1810.0,998.0,870.0,1506.0,770.0,62.0,618.0,321.0,570.0,494.0,652.0
2017-07-22 15:00:00,40.0,603.0,329.0,757.0,289.0,282.0,627.0,2301.0,1958.0,1357.0,810.0,1712.0,778.0,51.0,584.0,276.0,545.0,500.0,714.0
2017-07-22 16:00:00,37.0,651.0,287.0,678.0,221.0,214.0,512.0,2089.0,1755.0,1431.0,954.0,1532.0,721.0,77.0,565.0,317.0,596.0,516.0,637.0
2017-07-22 17:00:00,38.0,502.0,338.0,587.0,223.0,174.0,582.0,2053.0,1829.0,1734.0,997.0,1216.0,632.0,76.0,510.0,227.0,456.0,445.0,434.0
2017-07-22 18:00:00,50.0,306.0,315.0,528.0,173.0,105.0,546.0,1355.0,1508.0,1469.0,855.0,804.0,547.0,48.0,432.0,230.0,425.0,404.0,376.0
2017-07-22 19:00:00,61.0,310.0,246.0,519.0,148.0,116.0,598.0,999.0,1323.0,1375.0,802.0,701.0,466.0,50.0,389.0,212.0,320.0,374.0,305.0
2017-07-22 20:00:00,33.0,253.0,193.0,470.0,126.0,105.0,441.0,959.0,1141.0,1462.0,697.0,631.0,383.0,85.0,342.0,134.0,183.0,259.0,275.0
2017-07-22 21:00:00,41.0,257.0,205.0,471.0,157.0,118.0,415.0,707.0,752.0,1079.0,600.0,509.0,290.0,55.0,284.0,113.0,133.0,273.0,213.0
2017-07-22 22:00:00,65.0,192.0,176.0,559.0,173.0,94.0,371.0,708.0,697.0,1011.0,600.0,432.0,266.0,75.0,232.0,262.0,256.0,249.0,203.0
2017-07-22 23:00:00,64.0,194.0,224.0,493.0,146.0,58.0,391.0,633.0,475.0,666.0,644.0,399.0,220.0,50.0,312.0,450.0,525.0,289.0,212.0
2017-07-23 00:00:00,75.0,164.0,195.0,467.0,125.0,95.0,371.0,675.0,356.0,420.0,695.0,259.0,206.0,9.0,309.0,619.0,756.0,412.0,162.0
2017-07-23 01:00:00,52.0,79.0,79.0,503.0,95.0,92.0,287.0,580.0,286.0,292.0,639.0,319.0,139.0,29.0,306.0,631.0,720.0,298.0,89.0
2017-07-23 02:00:00,30.0,45.0,70.0,452.0,52.0,67.0,188.0,436.0,219.0,154.0,554.0,203.0,94.0,15.0,242.0,617.0,623.0,191.0,58.0
2017-07-23 03:00:00,22.0,29.0,77.0,314.0,86.0,16.0,139.0,290.0,165.0,137.0,316.0,111.0,54.0,6.0,162.0,443.0,420.0,99.0,65.0
2017-07-23 04:00:00,23.0,32.0,64.0,286.0,20.0,6.0,95.0,157.0,123.0,70.0,245.0,78.0,41.0,9.0,68.0,190.0,208.0,75.0,56.0
2017-07-23 05:00:00,10.0,9.0,16.0,65.0,9.0,6.0,47.0,75.0,34.0,37.0,106.0,34.0,19.0,1.0,25.0,30.0,24.0,30.0,26.0
2017-07-23 06:00:00,1.0,34.0,13.0,50.0,12.0,4.0,36.0,110.0,53.0,47.0,120.0,30.0,32.0,7.0,30.0,42.0,41.0,26.0,32.0
2017-07-23 07:00:00,7.0,85.0,32.0,81.0,19.0,13.0,53.0,141.0,78.0,72.0,161.0,104.0,29.0,9.0,56.0,37.0,62.0,46.0,63.0
2017-07-23 08:00:00,16.0,284.0,74.0,102.0,47.0,36.0,123.0,263.0,146.0,191.0,331.0,334.0,55.0,24.0,110.0,54.0,97.0,128.0,109.0
2017-07-23 09:00:00,33.0,464.0,109.0,248.0,101.0,59.0,206.0,548.0,337.0,388.0,651.0,561.0,133.0,25.0,249.0,135.0,222.0,165.0,229.0
2017-07-23 10:00:00,43.0,485.0,193.0,386.0,121.0,109.0,298.0,859.0,566.0,672.0,755.0,667.0,224.0,54.0,292.0,286.0,436.0,313.0,468.0
2017-07-23 11:00:00,53.0,669.0,249.0,547.0,207.0,125.0,419.0,1266.0,902.0,1166.0,1000.0,812.0,331.0,74.0,414.0,379.0,602.0,329.0,588.0
2017-07-23 12:00:00,49.0,792.0,325.0,716.0,252.0,185.0,661.0,1806.0,1371.0,1453.0,1146.0,1204.0,645.0,94.0,499.0,645.0,1004.0,432.0,705.0
2017-07-23 13:00:00,48.0,828.0,283.0,706.0,211.0,213.0,695.0,2172.0,1497.0,1215.0,941.0,1426.0,749.0,62.0,535.0,534.0,922.0,484.0,701.0
2017-07-23 14:00:00,44.0,624.0,374.0,659.0,268.0,237.0,589.0,2100.0,1771.0,1129.0,1065.0,1446.0,704.0,61.0,512.0,263.0,567.0,529.0,795.0
2017-07-23 15:00:00,47.0,662.0,353.0,655.0,225.0,216.0,618.0,2222.0,2082.0,1518.0,1148.0,1608.0,813.0,81.0,540.0,250.0,587.0,476.0,651.0
